wavelength,flux
5880.308124421934,0.9992677550081528
5880.321672491948,1.0134858087450878
5880.335219750456,1.0134223722559408
5880.34876619747,1.0082228194450218
5880.3623118329915,1.0134092190994668
5880.375856657042,1.0078827791524896
5880.389400669626,1.0124156391140415
5880.4029438707585,1.00984508109053
5880.41648626044,1.0062970870962296
5880.430027838693,1.0173670785080338
5880.4435686055185,1.0106977523847798
5880.457108560932,1.005512897742176
5880.470647704945,1.0121599691751115
5880.48418603756,1.0227629980334605
5880.497723558798,0.9974508451990336
5880.5112602686595,1.0013250923460395
5880.524796167159,1.0139298466637985
5880.538331254308,1.0122172356651915
5880.551865530116,1.0002735629540278
5880.565398994591,0.9952343680907841
5880.578931647749,1.0045374093493429
5880.5924634895955,0.9986399127388478
5880.605994520141,1.006004058466321
5880.619524739394,1.008495820192152
5880.633054147374,1.0037634431684532
5880.64658274408,1.0050256110069604
5880.6601105295285,1.0036386176126741
5880.673637503729,1.0026187618957187
5880.687163666692,1.0009308803633346
5880.700689018427,1.0063840774887929
5880.714213558942,1.0032157433421616
5880.727737288251,1.0064636146006498
5880.741260206361,1.0045202385929273
5880.754782313288,1.0032892745367392
5880.768303609037,1.0149295243573722
5880.781824093619,1.0098652380115452
5880.795343767046,1.0077405842264282
5880.808862629327,1.0125184435488954
5880.8223806804735,1.0134493892776866
5880.835897920496,1.0081691573592069
5880.849414349402,1.0170755272083076
5880.862929967203,1.0059340526495009
5880.876444773911,1.0085881115135922
5880.889958769535,1.0140936620959933
5880.903471954086,1.0211928143202396
5880.916984327573,1.0143801190382913
5880.930495890006,1.0198306788098603
5880.944006641396,1.0160212444682108
5880.957516581755,1.0205630098580267
5880.971025711091,1.0205258745203174
5880.984534029415,1.0144619648766122
5880.998041536735,1.0164179407165446
5881.011548233067,1.0046300275897408
5881.025054118416,1.003733284274592
5881.038559192793,0.9929925239939458
5881.052063456212,0.987031859049318
5881.065566908679,0.9752586162131872
5881.079069550206,0.9575890276290828
5881.092571380802,0.9489861618954384
5881.106072400478,0.9406686805898554
5881.1195726092465,0.934553339547095
5881.133072007115,0.9426028217827288
5881.146570594093,0.94926791394958
5881.160068370192,0.9479667022962464
5881.1735653354235,0.9602941238386236
5881.187061489797,0.9642742560370712
5881.200556833322,0.9714719540043759
5881.214051366008,0.984982330241396
5881.227545087869,0.9752837489644594
5881.24103799891,1.0020764063098848
5881.254530099145,1.0004029166355195
5881.2680213885815,1.0043348895581108
5881.281511867235,0.9993749234036844
5881.295001535107,1.0047172666274873
5881.308490392215,1.0013284997331504
5881.3219784385665,0.9920288337815698
5881.335465674174,0.9968063950966466
5881.348952099043,0.9985036274419892
5881.362437713188,0.9997640551514236
5881.375922516618,0.9959799847123668
5881.38940650934,0.9910454123380256
5881.402889691372,1.0055859594637064
5881.416372062714,1.0099897823135011
5881.429853623387,0.9975138800825668
5881.443334373391,1.0147551585521564
5881.456814312743,1.0042712617276055
5881.470293441452,1.0097375565629267
5881.483771759526,1.0099709237536152
5881.497249266978,1.0156515337507488
5881.510725963813,1.0222458852916634
5881.524201850048,1.010229363465318
5881.53767692569,1.0170145529581378
5881.551151190746,1.0020976899525078
5881.564624645233,1.0009648190038047
5881.578097289155,0.986508939337092
5881.591569122527,0.9824248635433801
5881.6050401453585,0.9657407541283743
5881.618510357655,0.9349053063994
5881.631979759429,0.9362233607565864
5881.645448350695,0.9189023493480863
5881.658916131455,0.9222148863758288
5881.672383101729,0.927077595060544
5881.685849261518,0.932582597027664
5881.699314610839,0.9613941376903372
5881.712779149699,0.9738877676408344
5881.726242878105,0.9804612816397776
5881.739705796073,0.9952992747395591
5881.753167903609,1.0012189571156709
5881.766629200728,1.0050672980312247
5881.780089687437,1.0158743112192008
5881.793549363742,1.0042604760913798
5881.807008229662,1.0065932848878658
5881.820466285201,1.0010181102826996
5881.83392353037,0.9964337917179334
5881.847379965182,0.9820698761843571
5881.860835589642,0.9782207954006652
5881.874290403764,0.9743871940141868
5881.887744407559,0.9580155994697714
5881.901197601032,0.9665935932397932
5881.914649984201,0.9648818324549626
5881.928101557067,0.9671205016494544
5881.941552319646,0.9807624152809942
5881.9550022719495,0.9914309029302392
5881.968451413984,0.9953267853853592
5881.98189974576,1.0004014789380316
5881.995347267286,1.0161641608747072
5882.008793978575,1.0067314129218596
5882.022239879639,1.0059927957024966
5882.035684970487,1.0242476656572117
5882.049129251123,1.0103612620802174
5882.062572721565,1.0165797992126184
5882.076015381817,1.0166376335352392
5882.089457231896,1.018881628703889
5882.102898271805,1.0049314528611462
5882.116338501559,1.0141773893639616
5882.129777921167,1.0099721176172425
5882.143216530639,1.0130946841013089
5882.1566543299805,1.0122922714102902
5882.170091319208,1.0127754385083447
5882.1835274983305,1.0166094227979527
5882.196962867356,1.009842215122374
5882.2103974262955,1.0095739320603867
5882.223831175157,1.0163150596605943
5882.237264113956,1.0137318175117442
5882.250696242697,1.0095565410488545
5882.264127561394,1.008413235253664
5882.2775580700545,1.0057377474236753
5882.29098776869,0.9974437238272366
5882.30441665731,0.9953794658240362
5882.317844735923,0.9850345950593512
5882.331272004542,0.9916353638212227
5882.344698463176,0.98938202757396
5882.358124111834,1.0016476759128077
5882.371548950528,1.0022070643803902
5882.384972979267,1.0149148731584394
5882.39839619806,0.997956410951912
5882.411818606919,1.001551166633167
5882.425240205855,1.0113359570071232
5882.438660994873,1.0069734369860908
5882.452080973987,1.0095634933659858
5882.46550014321,1.0079706427098791
5882.478918502543,1.0059890794956987
5882.492336052006,1.0050602111695286
5882.5057527916015,1.002401172326926
5882.519168721344,0.9872412941007268
5882.532583841243,0.9970455600970856
5882.545998151306,0.9974937132209236
5882.559411651547,0.9912165273107648
5882.57282434197,0.9917503322192348
5882.586236222592,0.9977188985165496
5882.599647293418,1.0006350382606677
5882.613057554462,1.004433452417992
5882.62646700573,1.0007713288003433
5882.639875647235,0.9955223751571859
5882.653283478986,1.0082134680439372
5882.666690500992,1.0090827720771158
5882.680096713267,1.0001461335344295
5882.693502115814,1.0002083546711615
5882.706906708651,0.9823530495720928
5882.720310491783,0.9991883895761248
5882.733713465219,0.998095379084494
5882.747115628972,1.0052000338738731
5882.760516983053,1.0025464121204697
5882.773917527469,0.9912087442401124
5882.787317262231,1.0027193677997377
5882.80071618735,0.9964317649105608
5882.814114302834,0.9913701204937552
5882.827511608694,0.9843381491679942
5882.840908104944,0.9645022564155086
5882.854303791587,0.9516547474550088
5882.867698668638,0.9243853721102454
5882.881092736104,0.9100962893340157
5882.894485993997,0.8952380754447719
5882.907878442325,0.8856518509714176
5882.9212700810995,0.8944796947459642
5882.934660910332,0.9080792398483812
5882.94805093003,0.9243722154946148
5882.961440140204,0.9402152608072624
5882.974828540863,0.9530352115558272
5882.98821613202,0.9754396202971156
5883.001602913681,0.9893742068075464
5883.0149888858605,0.989566168026562
5883.028374048568,1.0002550865548696
5883.041758401807,1.002979988383402
5883.055141945594,0.9933333195045624
5883.068524679938,1.0058201618551428
5883.081906604847,1.0044769701676832
5883.0952877203335,1.0114401925179095
5883.108668026406,0.9970593490112696
5883.122047523072,1.008311213107595
5883.135426210347,1.00735612115797
5883.148804088235,1.0043087537663382
5883.16218115675,1.01170330990589
5883.175557415902,1.0083871859202014
5883.188932865698,1.005264340366388
5883.20230750615,1.0069505684967313
5883.215681337269,1.0063489368666685
5883.2290543590625,1.0102844047070754
5883.242426571543,1.008909964750072
5883.255797974717,1.0105723515516327
5883.269168568598,1.0109046039065614
5883.2825383531945,1.0127638533977117
5883.2959073285165,1.0083065020226916
5883.309275494573,1.0048316631182772
5883.322642851374,0.996575422866018
5883.336009398932,0.9910397543021964
5883.349375137253,0.9978587374426776
5883.362740066349,0.9969125102090258
5883.376104186233,0.9853301688242307
5883.3894674969115,1.0045827391277773
5883.402829998394,0.988044899735686
5883.416191690692,0.9952954596773714
5883.429552573813,1.0067629600392245
5883.442912647769,1.0001818390095452
5883.456271912571,0.9927489908934044
5883.469630368227,0.9904802952180276
5883.482988014747,0.9952867665189372
5883.49634485214,0.9875085425740344
5883.509700880419,0.9917154233692766
5883.5230560995915,1.0006474095622284
5883.536410509667,0.9998768802837492
5883.549764110658,1.002514998719735
5883.563116902572,1.0073993189422858
5883.576468885422,1.0073836653939872
5883.589820059213,1.007797919536708
5883.603170423958,0.9987888449272672
5883.616519979665,1.0010955208762549
5883.629868726346,1.004090810787758
5883.643216664015,1.0085475792096317
5883.656563792672,1.012717825068762
5883.669910112334,1.0073601668710268
5883.683255623007,1.0113447511834843
5883.696600324706,1.0155056501966755
5883.709944217437,1.0173763563282234
5883.723287301208,1.0082284584582983
5883.736629576035,1.0146651765052273
5883.749971041921,1.0098874516336789
5883.763311698882,1.0065662671471705
5883.776651546924,1.0144168539341605
5883.789990586059,1.0091786042153317
5883.8033288162915,1.0165327314337909
5883.816666237641,1.0170872700049358
5883.830002850107,1.0116289804368956
5883.84333865371,1.0083523435903932
5883.85667364845,1.013264986982225
5883.8700078343445,1.0121744680441171
5883.883341211396,1.0165759309933224
5883.896673779624,1.0166977758161633
5883.910005539027,1.0145864665386706
5883.923336489625,1.019450095544059
5883.936666631418,1.0118990216138053
5883.949995964427,1.0170294651070888
5883.9633244886545,1.0173264570463356
5883.976652204113,1.007747813435394
5883.989979110808,1.012922481722668
5884.003305208753,1.0061531477970769
5884.016630497961,1.0067866463667965
5884.029954978438,1.0088489806425078
5884.0432786501915,1.0116288084128602
5884.0566015132335,1.010554179979288
5884.069923567577,1.0081123518780393
5884.083244813228,1.0112854061308327
5884.0965652502,1.0130039395526311
5884.109884878495,1.0012987310690018
5884.123203698134,1.0029834494178334
5884.136521709117,1.0057316693701208
5884.14983891146,1.0103083247532685
5884.163155305171,1.009941171072767
5884.176470890257,1.012587475604728
5884.189785666734,1.0140475222248184
5884.203099634605,1.0161705571706297
5884.216412793883,1.0167500186924336
5884.229725144579,1.0156775959933748
5884.2430366867,1.0203623700091666
5884.256347420262,1.0117957473288433
5884.269657345266,1.015712761460892
5884.2829664617275,1.0114954880814526
5884.296274769652,1.0174950448962474
5884.309582269055,1.0075521985210214
5884.322888959941,1.015158088842212
5884.336194842325,1.009769293804739
5884.349499916211,1.0084542181973055
5884.362804181615,1.0047737604974405
5884.376107638543,1.0000735333041195
5884.389410287004,1.0016017678354647
5884.40271212701,0.9918259621996308
5884.4160131585695,0.9983744868403062
5884.429313381689,0.9954332208830384
5884.442612796389,0.9930964172388992
5884.455911402669,0.9976886833888936
5884.469209200542,0.9964253065534068
5884.482506190017,1.0028358372637984
5884.495802371105,1.0030427689042876
5884.509097743815,1.011100761020745
5884.522392308159,0.9949927987491796
5884.535686064144,1.002293538153159
5884.54897901178,1.0103824344072578
5884.562271151077,0.9980040822409024
5884.575562482047,0.999662422550438
5884.588853004697,1.0030393278586018
5884.602142719037,0.99948010510457
5884.6154316250795,0.9987729277187376
5884.628719722829,0.993638853987032
5884.642007012302,1.0034807535727797
5884.655293493503,0.9955282363918724
5884.668579166443,0.9912923253874828
5884.681864031131,0.9889044117670188
5884.695148087581,0.9957213494422072
5884.7084313358,0.9909892462693634
5884.721713775794,0.9994677093650712
5884.734995407579,0.996417621493718
5884.748276231162,1.0023185550058191
5884.761556246552,1.0047808295894276
5884.77483545376,1.0069450534033837
5884.788113852793,1.0081245996173085
5884.801391443664,1.0066457856391715
5884.814668226383,1.0121006478833736
5884.827944200957,1.0017085986284815
5884.841219367398,1.0099899246229596
5884.854493725714,1.0169157324244569
5884.867767275916,1.009061852789449
5884.881040018012,1.0079561027211896
5884.894311952015,1.0110827808448803
5884.907583077929,1.0031388783128723
5884.92085339577,1.0121511910234744
5884.934122905544,1.0077916625455088
5884.947391607265,1.008690324110442
5884.960659500936,1.0053273682731454
5884.973926586574,1.0002565019135718
5884.9871928641805,1.00669217617958
5885.00045833377,1.0094590471897398
5885.013722995355,1.0051245969016824
5885.02698684894,1.008889746290028
5885.040249894538,1.002724038217057
5885.0535121321545,1.0018319738470334
5885.066773561804,1.006257374187112
5885.080034183494,1.0006971348299103
5885.093293997234,1.0070400937370847
5885.1065530030355,1.0030234450614386
5885.119811200906,1.0071917689443821
5885.133068590854,1.0033098654800228
5885.146325172896,1.0061840254412011
5885.159580947036,1.0046143984781095
5885.172835913282,1.0058636505546883
5885.186090071646,1.0091045072360658
5885.1993434221395,1.0069812131358546
5885.21259596477,0.9890431876576016
5885.225847699549,1.0087536112031057
5885.239098626482,1.0043243629156964
5885.252348745584,1.005315638292548
5885.265598056862,0.9886379942118414
5885.2788465603235,0.9865201479059628
5885.292094255984,0.9764548294373672
5885.305341143849,0.9801524680469113
5885.318587223927,0.949573285090116
5885.331832496229,0.9384173802506224
5885.345076960769,0.9126470720059602
5885.35832061755,0.8697267896890222
5885.371563466587,0.8212787763195256
5885.384805507886,0.7570707096467645
5885.398046741457,0.690785103726893
5885.41128716731,0.6244188838699399
5885.424526785457,0.5695959482482397
5885.437765595903,0.5341001425380671
5885.4510035986605,0.5230559176925745
5885.464240793742,0.5388658369385465
5885.477477181151,0.5799589682115969
5885.490712760903,0.631741086262769
5885.503947533001,0.6854036216721556
5885.517181497464,0.7398273530368685
5885.530414654293,0.7931686637982462
5885.543647003498,0.8505227899342557
5885.556878545097,0.88285609788754
5885.5701092790905,0.9240802022991584
5885.583339205493,0.9487290562674648
5885.596568324311,0.9684820083831848
5885.609796635558,0.9770405683232158
5885.6230241392395,0.9794110707004076
5885.636250835369,0.9859508519104688
5885.649476723953,0.9912440271246352
5885.662701805002,0.9894608261657576
5885.6759260785275,0.9955173667209992
5885.689149544536,1.0000959862428154
5885.70237220304,0.9930707008913552
5885.715594054045,1.0026697547209742
5885.7288150975655,0.9885767661856852
5885.742035333608,0.9965555824729252
5885.7552547621835,1.000152206354629
5885.768473383303,1.005944513491536
5885.781691196971,0.9969954814461366
5885.794908203199,0.9966175356205296
5885.808124402004,0.9973953557463174
5885.821339793385,0.9932198343779508
5885.8345543773585,0.9986490351080776
5885.847768153928,0.9899202636712352
5885.860981123109,0.996126375553754
5885.874193284907,1.0004466313491378
5885.887404639335,0.9954101990839528
5885.9006151864005,1.0046802889899575
5885.913824926114,1.0049239748340948
5885.927033858483,1.0006222222318804
5885.9402419835205,1.0028466830216456
5885.9534493012325,0.9977792252285
5885.966655811632,1.0001454831598486
5885.979861514726,0.9883068301558684
5885.993066410524,0.9938295345577765
5886.006270499034,0.9977054562783751
5886.019473780273,0.9944685857436169
5886.0326762542445,0.9892018509796722
5886.045877920958,0.9839138822527014
5886.059078780424,0.9740522542248248
5886.072278832653,0.9721953530676768
5886.08547807765,0.9827074459767338
5886.098676515432,0.9692590049685648
5886.111874146003,0.9883540522266212
5886.125070969378,0.9931634077887598
5886.1382669855575,0.9839096048359386
5886.151462194561,0.9974902241856648
5886.164656596389,0.9901554847302242
5886.1778501910585,0.9971384333901121
5886.191042978578,1.0022125548556886
5886.204234958951,1.0023046376061735
5886.217426132193,1.0053162053685154
5886.23061649831,0.9987448806360096
5886.243806057314,1.003603734169029
5886.256994809215,0.986876792535673
5886.2701827540195,0.9801882926794724
5886.283369891739,1.0023062237567992
5886.296556222383,0.9951408312215712
5886.30974174596,1.0017159236884057
5886.322926462481,0.998763840558533
5886.336110371955,1.0063249192317114
5886.34929347439,1.000355872091414
5886.362475769797,0.9958580673452322
5886.375657258186,1.000352205988539
5886.388837939566,0.9936384108569816
5886.402017813945,1.0007889912635932
5886.415196881336,1.0025262995121862
5886.428375141744,0.9993426558586476
5886.441552595179,0.9953709549559032
5886.454729241654,0.9945146808005532
5886.4679050811765,1.0094006111535023
5886.481080113758,0.995156068562632
5886.494254339405,1.0118552799934586
5886.507427758127,0.9963934722650406
5886.520600369937,1.001226116862846
5886.533772174841,1.0080781085723451
5886.546943172849,1.0016543934830398
5886.560113363972,0.998476851468185
5886.573282748216,0.9928493423039144
5886.5864513255965,0.994403896442744
5886.599619096118,0.989196914059404
5886.6127860597935,0.982039967602816
5886.625952216627,0.9778506224776364
5886.639117566633,0.973340864095596
5886.65228210982,0.9689796519361541
5886.6654458461935,0.9545458842541348
5886.678608775768,0.96151454371658
5886.691770898552,0.962526469484312
5886.704932214556,0.9673122971562256
5886.718092723783,0.9682480557812224
5886.7312524262525,0.9832706213188408
5886.744411321965,0.9832340214585806
5886.757569410936,0.9944862392374016
5886.7707266931675,0.9870030520159204
5886.783883168678,0.9890996619978109
5886.7970388374715,1.0059119571489354
5886.810193699562,0.9988291062788279
5886.82334775495,0.9968579532877326
5886.836501003653,0.9950320413716915
5886.849653445679,1.0081218153762574
5886.862805081038,1.0079137588413571
5886.875955909734,0.9960070517263288
5886.889105931784,0.9998215726199238
5886.902255147193,0.9998170002078146
5886.915403555968,0.9948890435075568
5886.928551158125,0.9979679237961327
5886.941697953668,0.9928466137812978
5886.954843942609,0.989406019543763
5886.967989124957,0.9829843668702788
5886.981133500722,0.9872860009227036
5886.994277069914,0.9695545575372884
5887.0074198325365,0.9725669774298816
5887.020561788607,0.9700719505025984
5887.0337029381335,0.9754581801704796
5887.046843281119,0.9695492375078776
5887.059982817579,0.9798508302489268
5887.073121547522,0.9776607515422856
5887.086259470954,0.9870988058165744
5887.09939658789,0.9787130644747132
5887.1125328983335,0.9938169225864248
5887.125668402298,0.9923721460046508
5887.138803099792,0.9856859732968573
5887.151936990824,0.9868659768081802
5887.165070075404,0.9950484844964694
5887.1782023535425,0.9994662709859596
5887.191333825246,0.9841098516693696
5887.204464490527,0.9997436738622646
5887.217594349393,0.986473041877722
5887.230723401852,0.9924239512767516
5887.243851647918,0.9851599119032
5887.256979087597,0.9899962276977016
5887.270105720896,0.9888607466511542
5887.28323154783,0.9917993368501092
5887.296356568406,0.9890910104099134
5887.309480782629,0.9920749312538792
5887.322604190514,1.0036243147504655
5887.335726792073,1.0070339632059513
5887.348848587309,0.9995611900435808
5887.361969576232,0.9997002801905319
5887.3750897588525,1.0041900426740415
5887.388209135183,1.0033669127510385
5887.401327705225,0.999532167356822
5887.414445469,0.9963655932707748
5887.427562426504,0.9998133045107679
5887.440678577756,0.9957560043930358
5887.453793922761,1.0000372158381816
5887.46690846153,1.0002301088533958
5887.480022194069,1.0055401110726363
5887.493135120392,1.0007165881028843
5887.506247240507,0.9913036320500836
5887.519358554423,0.9957081350918752
5887.532469062146,0.9818069425256666
5887.545578763689,0.9767186962210088
5887.558687659062,0.9672883099283378
5887.571795748271,0.950035389695883
5887.58490303133,0.9237721740878664
5887.598009508243,0.9195548993279608
5887.611115179024,0.9294914585771714
5887.624220043678,0.9472174953139121
5887.637324102218,0.9638735029958754
5887.650427354653,0.9762567931299097
5887.663529800992,0.981900801207342
5887.67663144124,0.9908596364855302
5887.689732275413,0.9950671837329056
5887.702832303513,0.9913200132869621
5887.715931525558,1.003032410608666
5887.72902994155,0.9931876893011904
5887.7421275515,1.0017259691105933
5887.755224355421,0.9907553977636624
5887.768320353317,0.9985526019163028
5887.7814155452015,0.9904453108989436
5887.794509931084,0.9923026541685556
5887.807603510969,0.991402401452333
5887.820696284871,0.9901681251191848
5887.833788252794,0.9802566538507396
5887.846879414754,0.9870423040539158
5887.859969770752,0.9903596698647702
5887.8730593208065,0.9988313879255468
5887.88614806492,0.9936897437588158
5887.899236003107,0.9913788007086366
5887.91232313537,0.9914946914837331
5887.925409461723,0.9743678434937976
5887.938494982175,0.9702187294375064
5887.9515796967335,0.9625735799876078
5887.964663605412,0.9696305562752512
5887.977746708214,0.9671601346046824
5887.99082900515,0.9781752957652572
5888.003910496232,0.9805083041558058
5888.016991181468,0.9749184366256342
5888.030071060869,0.982065090970386
5888.043150134438,0.976773671058376
5888.0562284021935,0.9833089162535796
5888.069305864137,0.9834861125895844
5888.082382520282,0.9953370378925652
5888.095458370634,0.9954189435130189
5888.1085334152085,0.9958523423747956
5888.121607654008,0.9962234571022228
5888.134681087047,0.9954291028910804
5888.147753714331,0.9912782417581104
5888.1608255358715,0.9931579324256594
5888.173896551676,0.998587837026368
5888.186966761754,0.996824879686898
5888.200036166116,0.9934946261050012
5888.213104764771,0.9934426857010246
5888.226172557728,0.9892407147443116
5888.239239544998,0.9902502418086878
5888.252305726584,1.000718992406535
5888.2653711025,0.9873937542028804
5888.278435672756,0.9937880492230398
5888.2914994373605,0.9816955479682572
5888.304562396322,0.9784305859124558
5888.31762454965,0.9865715703250384
5888.330685897354,0.9814869608352328
5888.34374643944,0.9928631434782328
5888.3568061759215,0.9835722898183856
5888.369865106808,0.9917002124953124
5888.382923232104,0.9875736579659432
5888.395980551823,0.990049669918798
5888.409037065974,0.9832578415301688
5888.4220927745655,0.9938379120573342
5888.435147677605,0.9846170469684008
5888.448201775102,0.9824099662908092
5888.461255067065,0.9860260704574813
5888.47430755351,0.9841671777166668
5888.487359234436,0.9764610649959059
5888.500410109859,0.9857057607251559
5888.513460179787,0.9925441645951067
5888.526509444228,0.9897469664501992
5888.539557903191,0.996967056380126
5888.552605556687,0.9927991687731468
5888.565652404725,0.9955543816550284
5888.578698447312,0.9928197697750301
5888.591743684458,0.9959456851973651
5888.604788116173,0.9924249169033741
5888.617831742467,0.9987806194677992
5888.630874563346,0.9981987878755468
5888.643916578822,0.9881719676749552
5888.656957788902,0.9926117084959988
5888.669998193599,0.9961040897962196
5888.683037792919,1.0018281385136671
5888.696076586872,0.9903991080727852
5888.709114575464,0.99164534809505
5888.722151758709,0.9850500045604136
5888.735188136616,0.984848009449687
5888.748223709189,0.9885370270978292
5888.761258476443,0.9901478956033424
5888.774292438384,0.9841954298872344
5888.787325595022,0.9773209026682184
5888.800357946365,0.9669253036802844
5888.813389492426,0.9514627091138548
5888.826420233208,0.9376381626165996
5888.839450168724,0.9312001531416428
5888.852479298983,0.925052430021574
5888.865507623994,0.9416475477824012
5888.878535143765,0.9519253134592018
5888.891561858307,0.9685335987448525
5888.904587767625,0.9744685050663092
5888.9176128717345,0.9806910211040292
5888.9306371706425,0.9824726875073108
5888.943660664354,0.9822619079445248
5888.9566833528825,0.9917553831611888
5888.969705236234,0.9904299829187868
5888.98272631442,0.9893404507679424
5888.995746587449,0.9954423982666406
5889.00876605533,0.9860703534852416
5889.021784718073,0.9788772172873088
5889.034802575685,0.9844220267243944
5889.047819628177,0.9730867173355948
5889.060835875555,0.9706943242661514
5889.073851317835,0.9624982879022695
5889.08686595502,0.9696639295160246
5889.099879787119,0.962320837700199
5889.112892814144,0.970489685539756
5889.125905036101,0.9695978737152452
5889.138916453004,0.9700946033487394
5889.151927064859,0.9753041997786036
5889.1649368716735,0.9766688734308372
5889.177945873455,0.9752485054391192
5889.190954070224,0.9689670413367474
5889.203961461976,0.9812076086093268
5889.216968048726,0.9743373340563916
5889.229973830484,0.9677112732525779
5889.242978807257,0.9651762310827792
5889.2559829790525,0.9502125114864642
5889.268986345884,0.937540510478563
5889.281988907757,0.9407129371999492
5889.294990664685,0.9352645068976873
5889.307991616673,0.9543061651687064
5889.320991763728,0.9563284530918722
5889.333991105866,0.9623825586176028
5889.346989643087,0.9745892289056752
5889.35998737541,0.9792266189074148
5889.37298430284,0.9779125108982712
5889.3859804253825,0.9860734627069001
5889.398975743049,0.9760818718074268
5889.411970255852,0.9738235505409882
5889.424963963794,0.9866003523791242
5889.43795686689,0.9742269845373422
5889.450948965146,0.9719192062117809
5889.463940258571,0.9693978124546326
5889.476930747174,0.97112089401168
5889.489920430968,0.9730425989699164
5889.502909309957,0.9769833022556698
5889.515897384152,0.9719476814341184
5889.5288846535595,0.9769353899562776
5889.541871118194,0.9723570363969346
5889.554856778057,0.9713971402228772
5889.5678416331675,0.9852979122703674
5889.580825683525,0.9723329033477404
5889.593808929144,0.9735515991916236
5889.606791370033,0.9805942166123166
5889.619773006199,0.970383491460798
5889.632753837653,0.9736581587139052
5889.6457338643995,0.9777636121595652
5889.658713086452,0.969007506029504
5889.6716915038205,0.9703793267057584
5889.684669116513,0.9733051714902732
5889.697645924535,0.9728070019776368
5889.7106219279,0.966061842813545
5889.723597126613,0.969985867264754
5889.736571520687,0.9676794294361184
5889.7495451101295,0.9734597559413266
5889.762517894947,0.9585178473197044
5889.775489875153,0.9654571963270704
5889.788461050752,0.9665217559841772
5889.801431421754,0.9686508844066732
5889.814400988172,0.9706772024378272
5889.827369750011,0.9697631570076732
5889.84033770728,0.9685564836370759
5889.853304859989,0.9694300320483076
5889.866271208147,0.9610362871652604
5889.8792367517635,0.9608554999483108
5889.8922014908485,0.9677522584624816
5889.905165425405,0.9708488977629878
5889.9181285554505,0.9614194297481421
5889.9310908809875,0.9520253416671758
5889.94405240203,0.9536646505562542
5889.957013118583,0.9605951266575652
5889.969973030656,0.9510270547486503
5889.982932138258,0.9590617835465248
5889.995890441402,0.9609604677795288
5890.00884794009,0.9526849543385648
5890.021804634337,0.955826713792962
5890.034760524147,0.9581358756853864
5890.047715609531,0.9526697554178158
5890.060669890502,0.9590278540866042
5890.073623367064,0.9490883356241748
5890.086576039227,0.9529375363747744
5890.099527907002,0.964761661517195
5890.1124789703945,0.9488852684693948
5890.125429229416,0.9532769002587946
5890.138378684072,0.9486620859523499
5890.151327334376,0.9463302392552806
5890.164275180335,0.9434684636633204
5890.177222221957,0.9419680374677232
5890.190168459252,0.9335972486018091
5890.203113892229,0.9369615249694592
5890.2160585208985,0.9382277008334629
5890.229002345267,0.9357554704886062
5890.241945365342,0.9383360600689424
5890.254887581135,0.9275510249523128
5890.267828992653,0.9392737416469316
5890.28076959991,0.9328530454258814
5890.293709402909,0.9201193001898622
5890.306648401663,0.9212350884606316
5890.319586596178,0.9117366470028792
5890.332523986463,0.9091224435325456
5890.345460572528,0.9068559503281552
5890.358396354382,0.9199275973123974
5890.371331332034,0.9252388910314636
5890.3842655054905,0.9286531633057302
5890.397198874764,0.9272224648840418
5890.410131439865,0.9192987586845194
5890.4230632007975,0.9243975932538095
5890.435994157569,0.9224534551283208
5890.4489243101925,0.9161607993306125
5890.461853658677,0.9255011538886542
5890.4747822030295,0.9151481107990942
5890.487709943263,0.9120535196082128
5890.500636879378,0.9194643616853734
5890.513563011392,0.9078278455618418
5890.526488339309,0.9117308370183684
5890.53941286314,0.9051835926141224
5890.552336582892,0.9057150147283132
5890.565259498576,0.9147524640949268
5890.5781816102,0.9043564303394774
5890.591102917772,0.913380024563204
5890.604023421302,0.9199154595107892
5890.616943120797,0.902678642102166
5890.629862016268,0.9123550554536468
5890.642780107723,0.9092801434782284
5890.655697395172,0.9041613834817254
5890.668613878622,0.9012343460508736
5890.681529558084,0.8976407239147545
5890.694444433564,0.89689410087531
5890.707358505072,0.8893216455462533
5890.72027177262,0.8956702158171957
5890.73318423621,0.8874180345141398
5890.746095895861,0.8947374639589241
5890.759006751568,0.8861181153706764
5890.7719168033545,0.8838202914206305
5890.784826051219,0.8764136239051822
5890.797734495173,0.876240939860653
5890.810642135229,0.8695714596404048
5890.8235489713925,0.8694971945951949
5890.836455003672,0.8670480603668299
5890.849360232077,0.8632982594677019
5890.862264656616,0.8547215919342991
5890.875168277298,0.8551836546133611
5890.888071094135,0.847035591386178
5890.90097310713,0.8399249272523102
5890.913874316298,0.8426220895348591
5890.926774721639,0.8309960501980447
5890.939674323173,0.8262887008080652
5890.952573120899,0.8185896562704927
5890.965471114831,0.8131638122050489
5890.978368304979,0.8021686727032499
5890.991264691348,0.8039524051962735
5891.004160273949,0.7897249742950544
5891.017055052789,0.7841798241887863
5891.0299490278785,0.7759713296826484
5891.042842199227,0.7697156942848951
5891.055734566841,0.7601272185953059
5891.068626130733,0.7548952436675324
5891.081516890906,0.7435757504331381
5891.094406847372,0.7432258196636908
5891.107296000143,0.7337699089263026
5891.120184349221,0.7210556201944869
5891.133071894618,0.7124889571240142
5891.145958636346,0.7007458460862832
5891.158844574412,0.6876004770008978
5891.171729708822,0.6743593668860235
5891.184614039583,0.6647384516329103
